order_id,customer_id,customer_name,city,category,product_name,unit_price,quantity,discount_percent,payment_method,order_status,order_timestamp
ORD-103694,CUST-1004,Evan Wright,San Francisco,Sports & Outdoors,Bicycle Helmet,152.51,2,0.2,Credit Card,COMPLETED,2025-04-06 14:17:33
ORD-103695,CUST-1004,Evan Wright,Berlin,Clothing,Denim Jeans,67.26,1,0.2,UPI / Digital Wallet,COMPLETED,2025-04-19 04:01:22
ORD-103696,CUST-1007,Hannah Abbott,Paris,Sports & Outdoors,Camping Tent,162.74,1,0.2,Credit Card,RETURNED,2025-03-14 09:26:19
ORD-103697,CUST-1009,Julia Roberts,Toronto,Electronics,Smartwatch,130.57,2,0.15,UPI / Digital Wallet,RETURNED,2025-02-28 17:02:33
ORD-103698,CUST-1004,Evan Wright,Mumbai,Clothing,Winter Jacket,122.49,2,0.05,UPI / Digital Wallet,COMPLETED,2025-07-28 10:27:31
ORD-103699,CUST-1003,Diana Prince,Berlin,Books,Cookbook,41.65,3,0.05,UPI / Digital Wallet,COMPLETED,2025-06-19 15:28:36
ORD-103700,CUST-1001,Bob Jones,Toronto,Books,Data Engineering Handbook,36.76,2,0.0,UPI / Digital Wallet,PENDING,2025-08-24 00:37:27
ORD-103701,CUST-1013,Nora Jones,,Books,Sci-Fi Novel,21.28,4,0.15,Debit Card,COMPLETED,2025-01-15 21:05:52
ORD-103702,CUST-1010,Kevin Bacon,Mumbai,Electronics,Smartwatch,251.96,2,0.25,Credit Card,PENDING,2025-12-16 09:29:55
ORD-103703,CUST-1017,Rachel Green,Toronto,Books,Sci-Fi Novel,12.95,3,0.1,UPI / Digital Wallet,COMPLETED,2025-07-10 11:52:08
ORD-103704,CUST-1005,Fiona Gallagher,Toronto,Home & Kitchen,Espresso Machine,242.23,1,0.25,PayPal,COMPLETED,2025-08-17 14:06:15
ORD-103705,CUST-1002,Charlie Brown,Singapore,Sports & Outdoors,Hiking Backpack,181.85,-1,0.15,Credit Card,COMPLETED,2025-01-25 08:34:57
ORD-103706,CUST-1015,Pam Beesly,New York,Books,Data Engineering Handbook,39.85,5,0.2,PayPal,RETURNED,2025-10-26 18:14:17
ORD-103707,CUST-1015,Pam Beesly,Toronto,Home & Kitchen,Air Fryer,306.43,1,0.15,PayPal,COMPLETED,2025-06-23 16:18:08
ORD-103708,CUST-1004,Evan Wright,Sydney,Sports & Outdoors,Yoga Mat,244.22,4,0.25,Debit Card,COMPLETED,2025-08-17 20:16:37
ORD-103709,CUST-1012,Michael Scott,,Clothing,Running Shoes,41.31,1,0.05,UPI / Digital Wallet,COMPLETED,2025-03-25 20:05:43
ORD-103710,CUST-1010,Kevin Bacon,New York,Clothing,Cotton T-Shirt,64.94,1,0.0,PayPal,CANCELLED,2025-06-11 10:07:31
ORD-103711,CUST-1015,Pam Beesly,Toronto,Books,Data Engineering Handbook,18.95,4,0.2,UPI / Digital Wallet,RETURNED,2025-03-20 11:56:07
ORD-103712,CUST-1019,Tony Stark,Toronto,Clothing,Cotton T-Shirt,116.39,1,0.1,UPI / Digital Wallet,PENDING,2025-03-22 00:45:56
ORD-103713,CUST-1015,Pam Beesly,Sydney,Electronics,4K Monitor,846.31,1,0.0,PayPal,RETURNED,2025-01-10 02:00:30
ORD-103714,CUST-1009,Julia Roberts,Mumbai,Home & Kitchen,Cookware Set,217.16,3,0.25,Apple Pay,COMPLETED,2025-08-13 12:10:55
ORD-103715,CUST-1009,Julia Roberts,Paris,Sports & Outdoors,Yoga Mat,132.51,2,0.25,PayPal,COMPLETED,2025-06-10 18:42:05
ORD-103716,CUST-1015,Pam Beesly,San Francisco,Books,Cookbook,40.05,3,0.05,Apple Pay,PENDING,2025-02-09 09:30:05
ORD-103717,CUST-1003,Diana Prince,New York,Electronics,Smartwatch,1062.37,1,0.15,PayPal,COMPLETED,2025-12-15 01:15:51
ORD-103718,CUST-1019,Tony Stark,New York,Sports & Outdoors,Yoga Mat,34.73,3,0.2,Apple Pay,COMPLETED,2025-07-27 05:07:19
ORD-103719,CUST-1002,Charlie Brown,London,Home & Kitchen,Cookware Set,274.77,1,0.1,Debit Card,COMPLETED,2025-05-07 16:45:01
ORD-103720,CUST-1009,Julia Roberts,Toronto,Books,Economics 101,25.47,2,0.05,Credit Card,COMPLETED,2025-04-20 06:04:10
ORD-103721,CUST-1000,Alice Smith,Paris,Home & Kitchen,Vacuum Cleaner,50.61,3,0.1,Apple Pay,RETURNED,2025-09-23 14:20:19
ORD-103722,CUST-1012,Michael Scott,Mumbai,Electronics,4K Monitor,830.41,2,0.05,PayPal,COMPLETED,2025-10-05 06:57:43
ORD-103723,CUST-1019,Tony Stark,New York,Books,Biography,37.73,2,0.1,PayPal,CANCELLED,2025-03-02 01:41:32
ORD-103724,CUST-1005,Fiona Gallagher,Berlin,Home & Kitchen,Espresso Machine,226.81,1,0.25,UPI / Digital Wallet,RETURNED,2025-01-23 19:39:27
ORD-103725,CUST-1011,Laura Croft,San Francisco,Books,History of Computing,31.57,1,0.0,Credit Card,COMPLETED,2025-11-23 02:41:54
ORD-103726,CUST-1010,Kevin Bacon,New York,Books,History of Computing,11.15,2,0.25,PayPal,COMPLETED,2025-10-06 04:46:37
ORD-103727,CUST-1004,Evan Wright,Paris,Electronics,Wireless Headphones,400.65,1,0.05,Debit Card,COMPLETED,2025-06-02 04:29:39
ORD-103728,CUST-1014,Oscar Martinez,New York,Clothing,Running Shoes,131.21,2,0.1,UPI / Digital Wallet,RETURNED,2025-08-19 23:38:52
ORD-103729,CUST-1008,Ian Malcolm,London,Books,Data Engineering Handbook,41.38,1,0.2,UPI / Digital Wallet,COMPLETED,2025-08-01 20:48:53
ORD-103730,CUST-1008,Ian Malcolm,Mumbai,Electronics,4K Monitor,789.57,1,0.1,PayPal,PENDING,2025-08-20 12:51:38
ORD-103731,CUST-1016,Quentin Tarantino,Singapore,Books,Data Engineering Handbook,11.28,2,0.1,Credit Card,CANCELLED,2025-07-16 13:57:05
ORD-103732,CUST-1009,Julia Roberts,London,Sports & Outdoors,Yoga Mat,241.65,1,0.05,Apple Pay,COMPLETED,2025-04-06 05:20:39
ORD-103733,CUST-1006,George Clark,Tokyo,Books,Sci-Fi Novel,21.69,5,0.1,Credit Card,RETURNED,2025-02-03 11:21:28
ORD-103734,CUST-1000,Alice Smith,Sydney,Clothing,Winter Jacket,92.33,1,0.15,Credit Card,PENDING,2025-11-07 16:51:06
ORD-103735,CUST-1010,Kevin Bacon,Tokyo,Sports & Outdoors,Camping Tent,79.24,1,0.05,Debit Card,COMPLETED,2025-08-05 09:47:18
ORD-103736,CUST-1019,Tony Stark,Mumbai,Books,Sci-Fi Novel,39.48,2,0.25,Credit Card,PENDING,2025-05-27 13:06:25
ORD-103737,CUST-1008,Ian Malcolm,Sydney,Home & Kitchen,Espresso Machine,29.31,1,0.05,Credit Card,COMPLETED,2025-01-13 05:22:46
ORD-103738,CUST-1002,Charlie Brown,Singapore,Sports & Outdoors,Camping Tent,80.33,2,0.0,Apple Pay,CANCELLED,2025-03-20 22:40:29
ORD-103739,CUST-1017,Rachel Green,Singapore,Clothing,Running Shoes,127.79,2,0.15,Credit Card,RETURNED,2025-04-03 07:51:31
ORD-103740,CUST-1001,Bob Jones,San Francisco,Home & Kitchen,Air Fryer,84.65,1,0.15,Credit Card,PENDING,2025-07-12 10:35:52
ORD-103741,CUST-1012,Michael Scott,Paris,Books,Biography,26.17,2,0.05,Apple Pay,RETURNED,2025-09-06 17:17:20
ORD-103742,CUST-1019,Tony Stark,Sydney,Clothing,Running Shoes,81.34,2,0.0,Credit Card,CANCELLED,2025-04-21 02:07:58
ORD-103743,CUST-1016,Quentin Tarantino,London,Sports & Outdoors,Yoga Mat,77.35,3,0.05,Credit Card,COMPLETED,2025-11-23 07:40:45
ORD-103744,CUST-1010,Kevin Bacon,San Francisco,Clothing,Running Shoes,59.28,1,0.1,Debit Card,RETURNED,2025-08-14 16:30:35
ORD-103745,CUST-1010,Kevin Bacon,Singapore,Clothing,Sneakers,147.77,1,0.1,Apple Pay,CANCELLED,2025-08-11 06:35:42
ORD-103746,CUST-1008,Ian Malcolm,Tokyo,Sports & Outdoors,Camping Tent,175.77,1,0.1,UPI / Digital Wallet,PENDING,2025-05-02 22:11:49
ORD-103747,CUST-1008,Ian Malcolm,Toronto,Books,Sci-Fi Novel,37.47,4,0.05,Debit Card,RETURNED,2025-10-24 21:50:47
ORD-103748,CUST-1003,Diana Prince,San Francisco,Electronics,Smartwatch,1198.18,1,0.2,Apple Pay,CANCELLED,2025-07-20 19:57:54
ORD-103749,CUST-1011,Laura Croft,Sydney,Sports & Outdoors,Camping Tent,74.59,1,0.05,PayPal,COMPLETED,2025-03-22 01:41:58
ORD-103750,CUST-1002,Charlie Brown,Sydney,Books,Sci-Fi Novel,14.03,2,0.05,Credit Card,RETURNED,2025-12-17 01:47:09
ORD-103751,CUST-1015,Pam Beesly,Sydney,Books,Biography,19.25,2,0.15,PayPal,COMPLETED,2025-08-04 01:42:03
ORD-103752,CUST-1009,Julia Roberts,Toronto,Books,Biography,31.66,5,0.2,Apple Pay,CANCELLED,2025-03-04 18:52:29
ORD-103753,CUST-1017,Rachel Green,San Francisco,Home & Kitchen,Blender,229.53,3,0.25,PayPal,CANCELLED,2025-11-13 00:36:44
ORD-103754,CUST-1018,Steve Rogers,Mumbai,Clothing,Running Shoes,73.33,1,0.25,Debit Card,COMPLETED,2025-09-09 22:37:53
ORD-103755,CUST-1004,Evan Wright,Toronto,Sports & Outdoors,Yoga Mat,148.65,1,0.25,Apple Pay,COMPLETED,2025-05-18 13:50:19
ORD-103756,CUST-1000,Alice Smith,Tokyo,Clothing,Cotton T-Shirt,15.73,2,0.25,UPI / Digital Wallet,COMPLETED,2025-03-25 13:36:51
ORD-103757,CUST-1010,Kevin Bacon,Sydney,Books,Economics 101,14.9,2,0.25,UPI / Digital Wallet,COMPLETED,2025-07-14 05:42:49
ORD-103758,CUST-1004,Evan Wright,Singapore,Books,Sci-Fi Novel,42.27,1,0.0,PayPal,COMPLETED,2025-11-03 11:09:13
ORD-103759,CUST-1002,Charlie Brown,London,Home & Kitchen,Air Fryer,29.61,2,0.2,UPI / Digital Wallet,COMPLETED,2025-09-14 11:54:40
ORD-103760,CUST-1015,Pam Beesly,San Francisco,Electronics,Bluetooth Speaker,186.84,1,0.25,Credit Card,COMPLETED,2025-04-10 21:06:22
ORD-103761,CUST-1012,Michael Scott,San Francisco,Home & Kitchen,Cookware Set,268.55,2,0.05,PayPal,CANCELLED,2025-09-26 05:53:18
ORD-103762,CUST-1009,Julia Roberts,Paris,Electronics,Laptop,913.14,2,0.1,Debit Card,COMPLETED,2025-10-04 12:48:48
ORD-103763,CUST-1000,Alice Smith,Tokyo,Home & Kitchen,Espresso Machine,280.34,5,0.2,PayPal,COMPLETED,2025-07-27 14:05:15
ORD-103764,CUST-1002,Charlie Brown,Mumbai,Sports & Outdoors,Yoga Mat,77.03,3,0.25,PayPal,COMPLETED,2025-10-24 15:57:43
ORD-103765,CUST-1003,Diana Prince,Mumbai,Sports & Outdoors,Bicycle Helmet,62.12,4,0.2,Debit Card,COMPLETED,2025-07-08 14:48:49
ORD-103766,CUST-1003,,Sydney,Clothing,Denim Jeans,123.44,1,0.15,Debit Card,COMPLETED,2025-10-11 14:15:12
ORD-103767,CUST-1011,Laura Croft,New York,Sports & Outdoors,Hiking Backpack,87.71,1,0.2,PayPal,COMPLETED,2025-08-31 15:22:11
ORD-103768,CUST-1006,George Clark,Berlin,Electronics,Smartwatch,686.77,1,0.2,Credit Card,COMPLETED,2025-08-02 20:07:54
ORD-103769,CUST-1008,Ian Malcolm,Tokyo,Books,History of Computing,30.18,1,0.15,Credit Card,PENDING,2025-06-28 01:24:12
ORD-103770,CUST-1017,Rachel Green,Sydney,Books,Cookbook,36.43,1,0.2,PayPal,COMPLETED,2025-09-25 12:01:45
ORD-103771,CUST-1016,Quentin Tarantino,New York,Sports & Outdoors,Water Bottle,189.37,4,0.1,Debit Card,COMPLETED,2025-05-27 09:06:57
ORD-103772,CUST-1005,Fiona Gallagher,New York,Books,Cookbook,44.4,1,0.25,Credit Card,COMPLETED,2025-09-05 14:23:56
ORD-103773,CUST-1010,Kevin Bacon,London,Home & Kitchen,Cookware Set,245.88,3,0.2,Credit Card,COMPLETED,2025-10-28 23:33:04
ORD-103774,CUST-1018,Steve Rogers,Mumbai,Sports & Outdoors,Water Bottle,80.91,1,0.2,Apple Pay,PENDING,2025-05-08 13:49:26
ORD-103775,CUST-1016,Quentin Tarantino,San Francisco,Clothing,Denim Jeans,16.03,1,0.1,Debit Card,COMPLETED,2025-10-04 17:26:26
ORD-103776,CUST-1006,George Clark,Tokyo,Home & Kitchen,Toaster,49.54,2,0.0,Credit Card,RETURNED,2025-07-29 20:18:50
ORD-103777,CUST-1008,Ian Malcolm,Berlin,Clothing,Running Shoes,59.79,1,0.1,Credit Card,COMPLETED,2025-08-04 01:14:27
ORD-103778,CUST-1018,Steve Rogers,London,Electronics,Laptop,1121.85,2,0.25,Debit Card,COMPLETED,2025-10-25 15:54:54
ORD-103779,CUST-1002,Charlie Brown,Mumbai,Books,Cookbook,31.39,1,0.1,Debit Card,COMPLETED,2025-12-27 22:40:54
ORD-103780,CUST-1001,Bob Jones,Sydney,Home & Kitchen,Toaster,73.94,1,0.1,Debit Card,COMPLETED,2025-07-07 01:20:43
ORD-103781,CUST-1009,Julia Roberts,Toronto,Clothing,Sneakers,74.19,1,0.15,Credit Card,COMPLETED,2025-07-25 11:02:08
ORD-103782,CUST-1013,Nora Jones,Toronto,Electronics,Laptop,929.7,1,0.0,Apple Pay,PENDING,2025-12-06 21:21:09
ORD-103783,CUST-1015,Pam Beesly,Toronto,Sports & Outdoors,Water Bottle,156.01,1,0.0,Apple Pay,COMPLETED,2025-04-23 14:51:17
ORD-103784,CUST-1009,Julia Roberts,Berlin,Books,Sci-Fi Novel,38.83,3,0.25,PayPal,COMPLETED,2025-06-06 22:06:10
ORD-103785,CUST-1000,Alice Smith,Sydney,Clothing,Cotton T-Shirt,57.36,2,0.25,Credit Card,COMPLETED,2025-05-09 10:57:19
ORD-103786,CUST-1005,Fiona Gallagher,Paris,Books,Sci-Fi Novel,20.1,1,0.0,PayPal,COMPLETED,2025-11-22 19:32:54
ORD-103787,CUST-1014,Oscar Martinez,Mumbai,Home & Kitchen,Espresso Machine,325.8,3,0.15,Credit Card,RETURNED,2025-11-30 04:04:14
ORD-103788,CUST-1016,Quentin Tarantino,Singapore,Clothing,Hooded Sweatshirt,63.72,1,0.0,Debit Card,COMPLETED,2025-03-09 12:39:00
ORD-103789,CUST-1013,Nora Jones,Sydney,Home & Kitchen,Cookware Set,331.28,1,0.0,UPI / Digital Wallet,COMPLETED,2025-01-27 09:31:41
ORD-103790,CUST-1016,Quentin Tarantino,Singapore,Clothing,Cotton T-Shirt,126.54,1,0.15,PayPal,RETURNED,2025-10-16 06:51:11
ORD-103791,CUST-1011,Laura Croft,Sydney,Home & Kitchen,Toaster,117.74,4,0.1,Apple Pay,COMPLETED,2025-05-09 09:09:30
ORD-103792,CUST-1005,Fiona Gallagher,London,Home & Kitchen,Espresso Machine,283.46,1,0.25,UPI / Digital Wallet,RETURNED,2025-05-07 12:36:10
ORD-103793,CUST-1003,Diana Prince,New York,Clothing,Running Shoes,120.02,1,0.2,UPI / Digital Wallet,COMPLETED,2025-04-12 14:11:58
ORD-103794,CUST-1017,Rachel Green,Mumbai,Books,Data Engineering Handbook,29.93,1,0.25,Credit Card,PENDING,2025-07-16 18:34:31
ORD-103795,CUST-1000,Alice Smith,New York,Sports & Outdoors,Hiking Backpack,62.97,3,0.2,Apple Pay,PENDING,2025-01-04 19:52:36
ORD-103796,CUST-1015,Pam Beesly,Toronto,Clothing,Cotton T-Shirt,149.17,1,0.1,UPI / Digital Wallet,COMPLETED,2025-08-23 00:00:35
ORD-103797,CUST-1013,Nora Jones,Mumbai,Books,Cookbook,38.21,2,0.1,Apple Pay,COMPLETED,2025-11-08 22:35:23
ORD-103798,CUST-1006,George Clark,Sydney,Sports & Outdoors,Water Bottle,85.38,1,0.15,Debit Card,COMPLETED,2025-01-22 02:20:57
ORD-103799,CUST-1008,Ian Malcolm,Mumbai,Books,Economics 101,21.36,3,0.25,Credit Card,COMPLETED,2025-09-19 06:42:02
ORD-103800,CUST-1014,Oscar Martinez,New York,Home & Kitchen,Cookware Set,270.96,1,0.1,Debit Card,CANCELLED,2025-09-07 18:13:45
ORD-103801,CUST-1005,Fiona Gallagher,New York,Electronics,Smartphone,494.99,1,0.25,Debit Card,COMPLETED,2025-05-28 07:17:36
ORD-103802,CUST-1004,Evan Wright,Tokyo,Books,History of Computing,13.56,1,0.15,UPI / Digital Wallet,COMPLETED,2025-12-21 12:32:21
ORD-103803,CUST-1005,Fiona Gallagher,Tokyo,Clothing,Denim Jeans,42.8,3,0.25,Debit Card,CANCELLED,2025-04-04 06:03:40
ORD-103804,CUST-1009,Julia Roberts,Sydney,Sports & Outdoors,Yoga Mat,224.96,2,0.25,UPI / Digital Wallet,COMPLETED,2025-03-03 23:41:52
ORD-103805,CUST-1012,Michael Scott,Singapore,Electronics,Laptop,363.48,2,0.05,Debit Card,COMPLETED,2025-10-08 10:57:45
ORD-103806,CUST-1012,Michael Scott,Singapore,Books,Sci-Fi Novel,15.76,3,0.15,UPI / Digital Wallet,COMPLETED,2025-10-14 15:50:37
ORD-103807,CUST-1014,Oscar Martinez,Tokyo,Books,Biography,25.63,1,0.15,Credit Card,COMPLETED,2025-11-14 06:18:58
ORD-103808,CUST-1019,Tony Stark,Berlin,Books,Sci-Fi Novel,14.89,3,0.1,UPI / Digital Wallet,CANCELLED,2025-09-17 14:09:58
ORD-103809,CUST-1014,Oscar Martinez,Mumbai,Books,Data Engineering Handbook,26.21,1,0.1,Apple Pay,COMPLETED,2025-08-18 02:34:53
ORD-103810,CUST-1001,Bob Jones,Sydney,Clothing,Denim Jeans,16.37,1,0.2,Debit Card,COMPLETED,2025-07-03 01:16:24
ORD-103811,CUST-1012,Michael Scott,San Francisco,Home & Kitchen,Blender,273.17,2,0.25,UPI / Digital Wallet,RETURNED,2025-07-25 11:42:24
ORD-103812,CUST-1001,Bob Jones,New York,Books,Sci-Fi Novel,34.5,2,0.15,Credit Card,PENDING,2025-09-14 06:59:36
ORD-103813,CUST-1005,Fiona Gallagher,Berlin,Home & Kitchen,Cookware Set,138.02,1,0.1,Apple Pay,COMPLETED,2025-07-17 11:00:22
ORD-103814,CUST-1005,Fiona Gallagher,San Francisco,Electronics,4K Monitor,780.04,-1,0.2,PayPal,PENDING,2025-03-28 06:00:30
ORD-103815,CUST-1016,Quentin Tarantino,London,Home & Kitchen,Air Fryer,102.52,4,0.05,Debit Card,COMPLETED,2025-12-01 11:42:17
ORD-103816,CUST-1003,Diana Prince,Toronto,Clothing,Hooded Sweatshirt,22.55,2,0.1,Credit Card,COMPLETED,2025-04-11 08:10:09
ORD-103817,CUST-1012,Michael Scott,Tokyo,Sports & Outdoors,Bicycle Helmet,189.68,4,0.05,Credit Card,COMPLETED,2025-08-10 02:51:40
ORD-103818,CUST-1012,Michael Scott,Berlin,Clothing,Winter Jacket,125.15,5,0.2,UPI / Digital Wallet,COMPLETED,2025-02-25 22:24:52
ORD-103819,CUST-1003,Diana Prince,Toronto,Books,Biography,17.17,4,0.05,Credit Card,RETURNED,2025-09-14 16:44:36
ORD-103820,CUST-1007,Hannah Abbott,Singapore,Home & Kitchen,Cookware Set,273.31,3,0.1,PayPal,RETURNED,2025-10-11 05:37:40
ORD-103821,CUST-1009,Julia Roberts,Singapore,Books,Data Engineering Handbook,24.69,1,0.15,Debit Card,RETURNED,2025-05-07 17:54:53
ORD-103822,CUST-1014,Oscar Martinez,San Francisco,Electronics,Smartwatch,1053.54,2,0.0,PayPal,COMPLETED,2025-09-11 19:51:13
ORD-103823,CUST-1016,Quentin Tarantino,New York,Electronics,4K Monitor,77.61,4,0.05,Debit Card,PENDING,2025-02-02 07:37:43
ORD-103824,CUST-1001,Bob Jones,Paris,Home & Kitchen,Toaster,40.51,1,0.15,Debit Card,COMPLETED,2025-08-31 14:56:02
ORD-103825,CUST-1005,Fiona Gallagher,Mumbai,Sports & Outdoors,Water Bottle,160.07,5,0.1,UPI / Digital Wallet,COMPLETED,2025-01-11 00:56:10
ORD-103826,CUST-1005,Fiona Gallagher,Singapore,Sports & Outdoors,Hiking Backpack,80.22,2,0.05,Apple Pay,COMPLETED,2025-10-11 23:07:20
ORD-103827,CUST-1013,Nora Jones,Paris,Electronics,Smartwatch,797.22,4,0.15,Credit Card,RETURNED,2025-05-14 19:43:15
ORD-103828,CUST-1016,Quentin Tarantino,Mumbai,Home & Kitchen,Espresso Machine,237.66,1,0.1,Apple Pay,CANCELLED,2025-12-22 12:41:24
ORD-103829,CUST-1014,Oscar Martinez,Paris,Home & Kitchen,Air Fryer,322.73,1,0.15,Credit Card,COMPLETED,2025-10-28 09:08:44
ORD-103830,CUST-1013,Nora Jones,Tokyo,Books,History of Computing,9.08,2,0.05,UPI / Digital Wallet,COMPLETED,2025-01-18 05:07:05
ORD-103831,CUST-1009,Julia Roberts,Mumbai,Clothing,Winter Jacket,149.85,4,0.1,PayPal,PENDING,2025-05-16 18:08:18
ORD-103832,CUST-1008,Ian Malcolm,Sydney,Sports & Outdoors,Dumbbell Set,151.18,1,0.15,Debit Card,PENDING,2025-10-17 22:47:41
ORD-103833,CUST-1002,Charlie Brown,New York,Electronics,Laptop,292.48,2,0.2,Debit Card,RETURNED,2025-05-13 07:25:22
ORD-103834,CUST-1009,Julia Roberts,London,Books,Economics 101,10.71,2,0.05,UPI / Digital Wallet,RETURNED,2025-10-02 08:42:06
ORD-103835,CUST-1013,Nora Jones,Berlin,Clothing,Denim Jeans,83.57,1,0.05,Apple Pay,CANCELLED,2025-11-16 14:02:23
ORD-103836,CUST-1018,Steve Rogers,Singapore,Clothing,Denim Jeans,87.08,4,0.0,Debit Card,CANCELLED,2025-07-03 20:24:28
ORD-103837,CUST-1008,Ian Malcolm,Berlin,Books,Economics 101,25.64,1,0.25,UPI / Digital Wallet,COMPLETED,2025-10-09 00:15:36
ORD-103838,CUST-1015,Pam Beesly,Tokyo,Home & Kitchen,Vacuum Cleaner,314.33,2,0.2,Debit Card,RETURNED,2025-02-03 21:08:42
ORD-103839,CUST-1019,Tony Stark,Singapore,Sports & Outdoors,Hiking Backpack,246.91,1,0.0,PayPal,COMPLETED,2025-12-22 21:55:11
ORD-103840,CUST-1002,Charlie Brown,Mumbai,Electronics,4K Monitor,926.86,3,0.25,Apple Pay,CANCELLED,2025-01-10 03:18:06
ORD-103841,CUST-1018,Steve Rogers,Mumbai,Electronics,Wireless Headphones,778.04,1,0.05,Debit Card,COMPLETED,2025-04-11 01:15:46
ORD-103842,CUST-1012,Michael Scott,London,Home & Kitchen,Vacuum Cleaner,234.65,2,0.1,Debit Card,COMPLETED,2025-02-06 18:45:30
ORD-103843,CUST-1016,Quentin Tarantino,New York,Electronics,4K Monitor,1058.0,1,0.1,Apple Pay,COMPLETED,2025-03-20 23:28:05
ORD-103844,CUST-1018,Steve Rogers,London,Sports & Outdoors,Water Bottle,223.03,3,0.0,Debit Card,COMPLETED,2025-11-04 02:51:03
ORD-103845,CUST-1006,George Clark,Paris,Sports & Outdoors,Camping Tent,169.14,5,0.2,PayPal,COMPLETED,2025-02-20 00:52:25
ORD-103846,CUST-1011,Laura Croft,London,Home & Kitchen,Air Fryer,34.91,4,0.1,Apple Pay,COMPLETED,2025-08-29 04:47:08
ORD-103847,CUST-1009,Julia Roberts,San Francisco,Sports & Outdoors,Bicycle Helmet,181.24,1,0.0,Credit Card,CANCELLED,2025-06-27 07:32:22
ORD-103848,CUST-1014,Oscar Martinez,Mumbai,Electronics,Smartwatch,662.74,1,0.05,Credit Card,CANCELLED,2025-02-24 14:55:37
ORD-103849,CUST-1003,Diana Prince,Sydney,Books,History of Computing,26.0,1,0.1,Debit Card,CANCELLED,2025-05-05 22:55:15
ORD-103850,CUST-1018,Steve Rogers,Berlin,Books,History of Computing,32.07,4,0.15,Credit Card,COMPLETED,2025-11-26 12:53:55
ORD-103851,CUST-1012,Michael Scott,London,Clothing,Cotton T-Shirt,31.61,5,0.15,UPI / Digital Wallet,COMPLETED,2025-05-16 14:36:00
ORD-103852,CUST-1016,Quentin Tarantino,New York,Electronics,Smartphone,191.3,1,0.0,PayPal,COMPLETED,2025-04-10 05:13:11
ORD-103853,CUST-1018,Steve Rogers,Berlin,Clothing,Sneakers,85.71,1,0.05,Apple Pay,RETURNED,2025-01-10 08:17:52
ORD-103854,CUST-1017,Rachel Green,Mumbai,Clothing,Winter Jacket,64.85,1,0.0,Credit Card,PENDING,2025-11-16 08:53:28
ORD-103855,CUST-1013,Nora Jones,Berlin,Sports & Outdoors,Hiking Backpack,217.21,1,0.15,Apple Pay,COMPLETED,2025-08-11 09:58:31
ORD-103856,CUST-1003,Diana Prince,Tokyo,Clothing,Winter Jacket,91.0,1,0.0,Apple Pay,COMPLETED,2025-08-24 09:53:50
ORD-103857,CUST-1014,Oscar Martinez,Berlin,Electronics,Bluetooth Speaker,521.6,2,0.1,UPI / Digital Wallet,COMPLETED,2025-05-04 14:21:01
ORD-103858,CUST-1008,Ian Malcolm,Berlin,Electronics,Smartwatch,818.57,1,0.1,Credit Card,COMPLETED,2025-06-02 01:54:09
ORD-103859,CUST-1015,Pam Beesly,Toronto,Books,Economics 101,37.46,2,0.05,UPI / Digital Wallet,COMPLETED,2025-08-06 23:17:01
ORD-103860,CUST-1000,Alice Smith,Paris,Sports & Outdoors,Water Bottle,146.87,1,0.2,Debit Card,COMPLETED,2025-08-19 17:39:04
ORD-103861,CUST-1010,Kevin Bacon,Tokyo,Sports & Outdoors,Camping Tent,32.4,1,0.1,Debit Card,COMPLETED,2025-12-22 05:34:51
ORD-103862,CUST-1019,Tony Stark,Berlin,Clothing,Hooded Sweatshirt,106.04,4,0.05,Credit Card,RETURNED,2025-06-20 14:09:17
ORD-103863,CUST-1011,Laura Croft,Mumbai,Home & Kitchen,Espresso Machine,334.61,4,0.25,Apple Pay,COMPLETED,2025-08-11 08:30:03
ORD-103864,CUST-1011,Laura Croft,Toronto,Electronics,Smartphone,699.94,1,0.05,UPI / Digital Wallet,COMPLETED,2025-12-02 16:05:00
ORD-103865,CUST-1016,Quentin Tarantino,New York,Home & Kitchen,Air Fryer,44.86,1,0.2,Apple Pay,COMPLETED,2025-09-12 06:59:16
ORD-103866,CUST-1017,Rachel Green,San Francisco,Clothing,Sneakers,32.45,2,0.05,Apple Pay,COMPLETED,2025-12-10 16:54:05
ORD-103867,CUST-1017,Rachel Green,Paris,Clothing,Denim Jeans,126.74,4,0.05,PayPal,COMPLETED,2025-06-12 23:45:20
ORD-103868,CUST-1012,Michael Scott,New York,Sports & Outdoors,Water Bottle,101.96,1,0.1,Debit Card,COMPLETED,2025-12-09 11:48:40
ORD-103869,CUST-1011,Laura Croft,Paris,Books,Data Engineering Handbook,40.1,1,0.1,Debit Card,COMPLETED,2025-07-29 12:43:07
ORD-103870,CUST-1006,George Clark,Paris,Home & Kitchen,Espresso Machine,36.8,1,0.2,Apple Pay,COMPLETED,2025-08-08 18:28:15
ORD-103871,CUST-1015,Pam Beesly,Berlin,Sports & Outdoors,Water Bottle,186.74,3,0.0,UPI / Digital Wallet,COMPLETED,2025-04-21 22:55:07
ORD-103872,CUST-1004,Evan Wright,Berlin,Sports & Outdoors,Camping Tent,73.22,1,0.05,Debit Card,COMPLETED,2025-09-29 12:16:19
ORD-103873,CUST-1011,,Singapore,Sports & Outdoors,Dumbbell Set,152.81,1,0.2,Credit Card,COMPLETED,2025-06-30 17:31:18
